id,subtopic_id,class_name,parent_topic_name,subtopic,filename
99,137,Class_V,Fractions_And_Decimals,Arranging_Fractions,Class_V-Fractions_And_Decimals-Arranging_Fractions-ws5.pdf
100,138,Class_III,Fractions,Addition_/_Subtraction,Class_III-Fractions-Addition_/_Subtraction-ws5.pdf
101,139,Class_IV,Fractions,Addition_/_Subtraction,Class_IV-Fractions-Addition_/_Subtraction-ws5.pdf
102,140,Class_V,Fractions_And_Decimals,Addition_/_Subtraction,Class_V-Fractions_And_Decimals-Addition_/_Subtraction-ws5.pdf
103,141,Class_IV,Fractions,Simplifying_Fractions,Class_IV-Fractions-Simplifying_Fractions-ws5.pdf
104,142,Class_V,Fractions_And_Decimals,Simplifying_Fractions,Class_V-Fractions_And_Decimals-Simplifying_Fractions-ws5.pdf
105,143,Class_IV,Fractions,Multiplication_and_Division,Class_IV-Fractions-Multiplication_and_Division-ws5.pdf
106,144,Class_IV,Fractions,Multiplication_/_Division,Class_IV-Fractions-Multiplication_/_Division-ws5.pdf
107,145,Class_V,Fractions_And_Decimals,Multiplication_/_Division,Class_V-Fractions_And_Decimals-Multiplication_/_Division-ws5.pdf
108,146,Class_IV,Fractions,Equivalent_Fractions,Class_IV-Fractions-Equivalent_Fractions-ws5.pdf
109,147,Class_V,Fractions_And_Decimals,Equivalent_Fractions,Class_V-Fractions_And_Decimals-Equivalent_Fractions-ws5.pdf
110,148,Class_V,Fractions_And_Decimals,Rounding_off_Numbers,Class_V-Fractions_And_Decimals-Rounding_off_Numbers-ws5.pdf
111,149,Class_IV,Fractions,Convert_improper_fraction_into_mixed_fraction_and_vice-versa,Class_IV-Fractions-Convert_improper_fraction_into_mixed_fraction_and_vice-versa-ws5.pdf
112,150,Class_V,Fractions_And_Decimals,Convert_improper_fraction_into_mixed_fraction_and_vice-versa,Class_V-Fractions_And_Decimals-Convert_improper_fraction_into_mixed_fraction_and_vice-versa-ws5.pdf
113,151,Class_IV,Computation_Operations,Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM),Class_IV-Computation_Operations-Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM)-ws5.pdf
114,152,Class_V,Computation_Operations,Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM),Class_V-Computation_Operations-Highest_Common_Factor_(HCF)_and_Least_Common_Multiple_(LCM)-ws5.pdf
115,153,Class_V,Computation_Operations,"Sum,_difference,_multiplication_and_division__of_Roman_Numbers","Class_V-Computation_Operations-Sum,_difference,_multiplication_and_division__of_Roman_Numbers-ws5.pdf"
116,154,Class_I,Addition,Adding_one_digit_and_two_digit_numbers,Class_I-Addition-Adding_one_digit_and_two_digit_numbers-ws5.pdf
117,155,Class_I,Subtraction,Subtract_one_digit_and_two_digit_numbers,Class_I-Subtraction-Subtract_one_digit_and_two_digit_numbers-ws5.pdf
118,156,Class_II,Computation_Operations,Addition/subtraction_of_2_and_3-digit_numbers_with/without_regrouping_(carry),Class_II-Computation_Operations-Addition/subtraction_of_2_and_3-digit_numbers_with/without_regrouping_(carry)-ws5.pdf
119,157,Class_III,Computation_Operations,Addition_and_Subtraction_of_4_diigit_numbers,Class_III-Computation_Operations-Addition_and_Subtraction_of_4_diigit_numbers-ws5.pdf
120,158,Class_IV,Computation_Operations,Addition_and_Subtraction_upto_5_digit_numbers,Class_IV-Computation_Operations-Addition_and_Subtraction_upto_5_digit_numbers-ws5.pdf
121,159,Class_V,Computation_Operations,Addition_and_Subtraction_upto_7_digit_numbers,Class_V-Computation_Operations-Addition_and_Subtraction_upto_7_digit_numbers-ws5.pdf
122,160,Class_III,Computation_Operations,Addition_and_Subtraction_of_4_digit_numbers,Class_III-Computation_Operations-Addition_and_Subtraction_of_4_digit_numbers-ws5.pdf
123,161,Class_IV,Computation_Operations,"Multiplication_of_3_digit_numbers_with_1,2,3-digit_numbers","Class_IV-Computation_Operations-Multiplication_of_3_digit_numbers_with_1,2,3-digit_numbers-ws5.pdf"
124,162,Class_IV,Computation_Operations,"Division_of_upto_5-digit_numbers_with_1,2-digit_numbers","Class_IV-Computation_Operations-Division_of_upto_5-digit_numbers_with_1,2-digit_numbers-ws5.pdf"
125,163,Class_V,Computation_Operations,"Multiplication_of_5_digit_numbers_with_1,2,3-digit_numbers","Class_V-Computation_Operations-Multiplication_of_5_digit_numbers_with_1,2,3-digit_numbers-ws5.pdf"
126,164,Class_V,Computation_Operations,"Division_of_upto_5-digit_numbers_with_1,2-digit_numbers","Class_V-Computation_Operations-Division_of_upto_5-digit_numbers_with_1,2-digit_numbers-ws5.pdf"
127,165,Class_IV,Computation_Operations,Estimated_sum_and_difference_by_rounding_off,Class_IV-Computation_Operations-Estimated_sum_and_difference_by_rounding_off-ws5.pdf
128,166,Class_IV,Computation_Operations,Estimated_sum_and_difference_by_rounding_off,Class_IV-Computation_Operations-Estimated_sum_and_difference_by_rounding_off-ws5.pdf
129,167,Class_IV,Computation_Operations,Estimated_multiplication_by_rounding_off,Class_IV-Computation_Operations-Estimated_multiplication_by_rounding_off-ws5.pdf
130,168,Class_V,Computation_Operations,"Estimated_sum,_difference,_multiplication_and_division_by_rounding_off","Class_V-Computation_Operations-Estimated_sum,_difference,_multiplication_and_division_by_rounding_off-ws5.pdf"
131,169,Class_IV,Computation_Operations,Estimated_division_by_rounding_off,Class_IV-Computation_Operations-Estimated_division_by_rounding_off-ws5.pdf
132,170,Class_IV,Computation_Operations,Factors_and_multiples,Class_IV-Computation_Operations-Factors_and_multiples-ws5.pdf
133,171,Class_V,Computation_Operations,Factors_and_multiples,Class_V-Computation_Operations-Factors_and_multiples-ws5.pdf
134,172,Class_II,Number_Sense,Identification_of_correct_addition_and_subtraction_sentences_based_on_given_pictures,Class_II-Number_Sense-Identification_of_correct_addition_and_subtraction_sentences_based_on_given_pictures-ws5.pdf
135,173,Class_II,Time,Calendar_Reading,Class_II-Time-Calendar_Reading-ws5.pdf
136,175,Class_I,Time,Calendar_Reading,Class_I-Time-Calendar_Reading-ws5.pdf
137,176,Class_III,Measurements,Calendar_Reading,Class_III-Measurements-Calendar_Reading-ws5.pdf
138,177,Class_IV,Measurements,Calendar_Reading,Class_IV-Measurements-Calendar_Reading-ws5.pdf
139,178,Class_V,Measurements,Calendar_Reading,Class_V-Measurements-Calendar_Reading-ws5.pdf
140,179,Class_II,Measurements,Measuring_the_length_using_ruler,Class_II-Measurements-Measuring_the_length_using_ruler-ws5.pdf
141,180,Class_III,Measurements,Reading_temperature_on_thermometer_in_degree_C_or_degree_F,Class_III-Measurements-Reading_temperature_on_thermometer_in_degree_C_or_degree_F-ws5.pdf
142,181,Class_II,Measurements,Compare_the_lengths_and_weights,Class_II-Measurements-Compare_the_lengths_and_weights-ws5.pdf
143,182,Class_III,Measurements,Compare_the_lengths_and_weights,Class_III-Measurements-Compare_the_lengths_and_weights-ws5.pdf
144,183,Class_IV,Measurements,Compare_the_lengths_and_weights,Class_IV-Measurements-Compare_the_lengths_and_weights-ws5.pdf
145,184,Class_V,Measurements,Compare_the_lengths_and_weights,Class_V-Measurements-Compare_the_lengths_and_weights-ws5.pdf
146,186,Class_I,Money,Use_of_money_in_simple_shopping_activities,Class_I-Money-Use_of_money_in_simple_shopping_activities-ws5.pdf
147,187,Class_II,Time_and_Money,Calculating_money_in_simple_shopping,Class_II-Time_and_Money-Calculating_money_in_simple_shopping-ws5.pdf
148,189,Class_III,Money,Money_needed/left_after_shopping_activities,Class_III-Money-Money_needed/left_after_shopping_activities-ws5.pdf
149,190,Class_IV,Measurements,Calculating_money_in_shopping_activities,Class_IV-Measurements-Calculating_money_in_shopping_activities-ws5.pdf
150,191,Class_V,Measurements,Calculating_money_in_shopping_activities,Class_V-Measurements-Calculating_money_in_shopping_activities-ws5.pdf
151,192,Class_I,Money,Value_of_Coins/Notes,Class_I-Money-Value_of_Coins/Notes-ws5.pdf
152,193,Class_II,Time_and_Money,Value_of_Coins/Notes,Class_II-Time_and_Money-Value_of_Coins/Notes-ws5.pdf
153,194,Class_III,Money,Value_of_Coins/Notes,Class_III-Money-Value_of_Coins/Notes-ws5.pdf
154,195,Class_IV,Measurements,Value_of_Coins/Notes,Class_IV-Measurements-Value_of_Coins/Notes-ws5.pdf
155,196,Class_V,Measurements,Value_of_Coins/Notes,Class_V-Measurements-Value_of_Coins/Notes-ws5.pdf
156,197,Class_I,Money,Sum_of_money,Class_I-Money-Sum_of_money-ws5.pdf
157,198,Class_II,Time_and_Money,Sum_of_money,Class_II-Time_and_Money-Sum_of_money-ws5.pdf
158,199,Class_III,Money,Sum_of_money,Class_III-Money-Sum_of_money-ws5.pdf
159,200,Class_IV,Measurements,Sum_of_money,Class_IV-Measurements-Sum_of_money-ws5.pdf
160,201,Class_V,Measurements,Sum_of_money,Class_V-Measurements-Sum_of_money-ws5.pdf
161,202,Class_I,Money,More/Less_money_given_group,Class_I-Money-More/Less_money_given_group-ws5.pdf
162,203,Class_II,Time_and_Money,More/Less_money_given_group,Class_II-Time_and_Money-More/Less_money_given_group-ws5.pdf
163,204,Class_III,Money,More/Less_money_given_group,Class_III-Money-More/Less_money_given_group-ws5.pdf
164,205,Class_IV,Measurements,More/Less_money_given_group,Class_IV-Measurements-More/Less_money_given_group-ws5.pdf
165,206,Class_V,Measurements,More/Less_money_given_group,Class_V-Measurements-More/Less_money_given_group-ws5.pdf
166,209,Class_I,Logical_Reasoning,Number_pattern,Class_I-Logical_Reasoning-Number_pattern-ws5.pdf
167,210,Class_II,Logical_Reasoning,Number/Figure_Pattern,Class_II-Logical_Reasoning-Number/Figure_Pattern-ws5.pdf
168,211,Class_III,Logical_Reasoning,Number/Figure_Pattern,Class_III-Logical_Reasoning-Number/Figure_Pattern-ws5.pdf
169,212,Class_IV,Logical_Reasoning,Number/Figure_Pattern,Class_IV-Logical_Reasoning-Number/Figure_Pattern-ws5.pdf
170,213,Class_V,Logical_Reasoning,Number/Figure_Pattern,Class_V-Logical_Reasoning-Number/Figure_Pattern-ws5.pdf
171,214,Class_III,Logical_Reasoning,Mirror_Images,Class_III-Logical_Reasoning-Mirror_Images-ws5.pdf
172,215,Class_IV,Logical_Reasoning,Mirror_Images,Class_IV-Logical_Reasoning-Mirror_Images-ws5.pdf
173,216,Class_V,Logical_Reasoning,Mirror_Images,Class_V-Logical_Reasoning-Mirror_Images-ws5.pdf
174,217,Class_II,Logical_Reasoning,Coding_And_Decoding,Class_II-Logical_Reasoning-Coding_And_Decoding-ws5.pdf
175,218,Class_II,Logical_Reasoning,Coding_And_Decoding,Class_II-Logical_Reasoning-Coding_And_Decoding-ws5.pdf
176,219,Class_III,Logical_Reasoning,Coding_And_Decoding,Class_III-Logical_Reasoning-Coding_And_Decoding-ws5.pdf
177,220,Class_IV,Logical_Reasoning,Coding_And_Decoding,Class_IV-Logical_Reasoning-Coding_And_Decoding-ws5.pdf
178,221,Class_V,Logical_Reasoning,Coding_And_Decoding,Class_V-Logical_Reasoning-Coding_And_Decoding-ws5.pdf
