"id","userid","class","subject","topic","subtopic","type","type1","type2","question","correct_ans","hint","opt_a","opt_b","opt_c","opt_d","status","created_at","updated_at","shape_info"
752,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 10?","100","","98","95","100","14",0,"2023-09-04 14:55:41","2023-09-04 14:55:41",""
753,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 5?","40","","40","21","22","48",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
754,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 3?","16","","18","16","3","6",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
755,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","48","","30","48","10","20",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
756,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","9","","25","50","9","20",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
757,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","29","","29","5","50","15",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
758,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 3?","6","","6","19","11","5",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
759,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 10?","20","","14","92","20","83",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
760,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","13","","13","10","50","25",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
761,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 10?","40","","37","40","6","27",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
762,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 3?","6","","25","6","16","5",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
763,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 10?","1","","60","80","100","1",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
764,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","14","","45","15","10","14",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
765,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 3?","2","","3","2","18","6",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
766,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","4","","5","10","35","4",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
767,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 10?","70","","70","87","21","71",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
768,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","1","","30","1","35","5",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
769,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 2?","15","","8","16","4","15",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
770,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 2?","4","","17","4","3","1",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
771,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 2?","20","","0","20","3","5",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
772,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 2?","7","","12","7","20","10",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
773,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 3?","18","","18","26","29","22",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
774,1,3,8,39,41,0,"","","Which of the following numbers appears in skip counting of 5?","35","","35","48","13","4",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
775,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 5?","19","","19","15","45","50",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
776,1,3,8,39,41,1,"","","Which of the following number doesn't appear in skip counting of 10?","11","","60","11","20","10",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
777,1,3,8,39,43,1,"","","What is the standard form of the number 400 + 20 + 8?","428","","40028","4208","400208","428",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
778,1,3,8,39,43,1,"","","What is the standard form of the number 700 + 80 + 7?","787","","787","7807","70087","700807",0,"2023-09-04 14:55:42","2023-09-04 14:55:42",""
779,1,3,8,39,43,1,"","","What is the standard form of the number 200 + 40 + 2?","242","","2402","200402","20042","242",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
780,1,3,8,39,43,1,"","","What is the standard form of the number 400 + 10 + 6?","416","","416","40016","4106","400106",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
781,1,3,8,39,43,1,"","","What is the standard form of the number 800 + 40 + 2?","842","","80042","800402","842","8402",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
782,1,3,8,39,43,1,"","","What is the standard form of the number 900 + 60 + 5?","965","","9605","965","900605","90065",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
783,1,3,8,39,43,0,"","","What is the expanded form of the number 635?","600 + 30 + 5","","600 + 30 + 5","600+3+5","6+3+5","6+ 30 + 5
",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
784,1,3,8,39,43,0,"","","What is the expanded form of the number 317?","300 + 10 + 7","","300+1+7","300 + 10 + 7","3+1+7","3+ 10 + 7
",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
785,1,3,8,39,43,1,"","","What is the standard form of the number 600 + 60 + 6?","666","","666","600606","60066","6606",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
786,1,3,8,39,43,0,"","","What is the expanded form of the number 683?","600 + 80 + 3","","6+ 80 + 3
","600 + 80 + 3","600+8+3","6+8+3",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
787,1,3,8,39,43,0,"","","What is the expanded form of the number 448?","400 + 40 + 8","","4+ 40 + 8
","4+4+8","400+4+8","400 + 40 + 8",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
788,1,3,8,39,43,0,"","","What is the expanded form of the number 690?","600 + 90","","600+9+0","600 + 90","6+ 90
","6+9+0",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
789,1,3,8,39,43,1,"","","What is the standard form of the number 400 + 80 + 1?","481","","40081","4801","400801","481",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
790,1,3,8,39,43,1,"","","What is the standard form of the number 600 + 20 + 7?","627","","6207","627","60027","600207",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
791,1,3,8,39,43,0,"","","What is the expanded form of the number 719?","700 + 10 + 9","","7+1+9","700 + 10 + 9","700+1+9","7+ 10 + 9
",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
792,1,3,8,39,43,0,"","","What is the expanded form of the number 820?","800 + 20","","8+ 20
","800+2+0","800 + 20","8+2+0",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
793,1,3,8,39,43,1,"","","What is the standard form of the number 100 + 10 + 2?","112","","100102","1102","112","10012",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
794,1,3,8,39,43,0,"","","What is the expanded form of the number 532?","500 + 30 + 2","","500+3+2","5+3+2","500 + 30 + 2","5+ 30 + 2
",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
795,1,3,8,39,43,0,"","","What is the expanded form of the number 781?","700 + 80 + 1","","7+ 80 + 1
","7+8+1","700+8+1","700 + 80 + 1",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
796,1,3,8,39,43,0,"","","What is the expanded form of the number 695?","600 + 90 + 5","","6+9+5","600+9+5","600 + 90 + 5","6+ 90 + 5
",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
797,1,3,8,39,43,1,"","","What is the standard form of the number 600 + 90 + 9?","699","","6909","699","60099","600909",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
798,1,3,8,39,43,1,"","","What is the standard form of the number 100 + 10 + 9?","119","","100109","10019","1109","119",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
799,1,3,8,39,43,1,"","","What is the standard form of the number 400 + 70 + 1?","471","","40071","4701","471","400701",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
800,1,3,8,39,43,0,"","","What is the expanded form of the number 251?","200 + 50 + 1","","2+5+1","2+ 50 + 1
","200 + 50 + 1","200+5+1",0,"2023-09-04 14:55:43","2023-09-04 14:55:43",""
801,1,3,8,39,43,0,"","","What is the expanded form of the number 676?","600 + 70 + 6","","6+7+6","600 + 70 + 6","6+ 70 + 6
","600+7+6",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
802,1,3,8,39,43,1,"","","What is the standard form of the number 300 + 80 + 6?","386","","300806","3806","30086","386",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
803,1,3,8,39,43,0,"","","What is the expanded form of the number 410?","400 + 10","","400+1+0","4+ 10
","400 + 10","4+1+0",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
804,1,3,8,39,43,1,"","","What is the standard form of the number 400 + 30 + 8?","438","","400308","40038","438","4308",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
805,1,3,8,39,43,0,"","","What is the expanded form of the number 253?","200 + 50 + 3","","200+5+3","2+5+3","200 + 50 + 3","2+ 50 + 3
",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
806,1,3,8,39,43,1,"","","What is the standard form of the number 800 + 70 + 3?","873","","8703","873","80073","800703",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
807,1,3,8,39,43,0,"","","What is the expanded form of the number 723?","700 + 20 + 3","","7+ 20 + 3
","700 + 20 + 3","700+2+3","7+2+3",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
808,1,3,8,39,43,0,"","","What is the expanded form of the number 775?","700 + 70 + 5","","7+7+5","7+ 70 + 5
","700+7+5","700 + 70 + 5",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
809,1,3,8,39,43,1,"","","What is the standard form of the number 100 + 50 + 5?","155","","155","10055","100505","1505",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
810,1,3,8,39,43,0,"","","What is the expanded form of the number 572?","500 + 70 + 2","","5+7+2","500+7+2","500 + 70 + 2","5+ 70 + 2
",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
811,1,3,8,39,43,1,"","","What is the standard form of the number 500 + 10 + 8?","518","","518","50018","5108","500108",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
812,1,3,8,39,43,1,"","","What is the standard form of the number 900 + 20 + 9?","929","","929","9209","90029","900209",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
813,1,3,8,39,43,0,"","","What is the expanded form of the number 442?","400 + 40 + 2","","4+ 40 + 2
","4+4+2","400+4+2","400 + 40 + 2",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
814,1,3,8,39,43,1,"","","What is the standard form of the number 100 + 20 + 2?","122","","122","1202","10022","100202",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
815,1,3,8,39,43,0,"","","What is the expanded form of the number 305?","300 + 5","","3+ 5
","300+0+5","300 + 5","3+0+5",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
816,1,3,8,39,43,0,"","","What is the expanded form of the number 721?","700 + 20 + 1","","700+2+1","700 + 20 + 1","7+2+1","7+ 20 + 1
",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
817,1,3,8,39,43,1,"","","What is the standard form of the number 400 + 40 + 8?","448","","400408","448","40048","4408",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
818,1,3,8,39,43,0,"","","What is the expanded form of the number 940?","900 + 40","","9+4+0","900+4+0","9+ 40
","900 + 40",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
819,1,3,8,39,43,0,"","","What is the expanded form of the number 322?","300 + 20 + 2","","300+2+2","3+ 20 + 2
","300 + 20 + 2","3+2+2",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
820,1,3,8,39,43,1,"","","What is the standard form of the number 600 + 20 + 6?","626","","600206","60026","6206","626",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
821,1,3,8,39,43,1,"","","What is the standard form of the number 500 + 50 + 2?","552","","500502","50052","5502","552",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
822,1,3,8,39,43,0,"","","What is the expanded form of the number 741?","700 + 40 + 1","","7+4+1","700+4+1","7+ 40 + 1
","700 + 40 + 1",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
823,1,3,8,39,43,0,"","","What is the expanded form of the number 423?","400 + 20 + 3","","400+2+3","400 + 20 + 3","4+2+3","4+ 20 + 3
",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
824,1,3,8,39,52,0,"","","Which number is Ascending?","31, 66, 85, 97","","31, 66, 85, 97","80, 69, 65, 58","83, 79, 55, 35","89, 72, 15, 0",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
825,1,3,8,39,52,1,"","","Which number is Descending?","52, 42, 32, 8","","52, 42, 32, 8","56, 78, 92, 98","2, 31, 43, 54","23, 44, 63, 93",0,"2023-09-04 14:55:44","2023-09-04 14:55:44",""
826,1,3,8,39,52,0,"","","Which number is Ascending?","1, 40, 66, 93","","96, 90, 88, 40","48, 44, 13, 10","1, 40, 66, 93","91, 87, 36, 17",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
827,1,3,8,39,52,0,"","","Which number is Ascending?","23, 77, 91, 92","","23, 77, 91, 92","93, 87, 68, 7","51, 43, 24, 16","90, 36, 32, 16",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
828,1,3,8,39,52,0,"","","Which number is Ascending?","4, 25, 41, 63","","69, 59, 29, 18","53, 35, 19, 7","4, 25, 41, 63","94, 73, 60, 54",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
829,1,3,8,39,52,0,"","","Which number is Ascending?","68, 73, 82, 95","","95, 71, 49, 32","88, 54, 35, 23","68, 73, 82, 95","57, 53, 41, 24",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
830,1,3,8,39,52,0,"","","Which number is Ascending?","6, 49, 60, 74","","99, 71, 27, 9","6, 49, 60, 74","97, 93, 67, 29","92, 90, 48, 19",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
831,1,3,8,39,52,1,"","","Which number is Descending?","34, 32, 22, 15","","34, 32, 22, 15","67, 80, 82, 83","28, 51, 65, 66","32, 56, 64, 85",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
832,1,3,8,39,52,0,"","","Which number is Ascending?","26, 27, 30, 92","","70, 63, 33, 4","26, 27, 30, 92","96, 54, 33, 24","68, 48, 37, 0",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
833,1,3,8,39,52,1,"","","Which number is Descending?","88, 86, 65, 54","","36, 61, 68, 94","48, 51, 52, 78","88, 86, 65, 54","1, 9, 14, 44",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
834,1,3,8,39,52,1,"","","Which number is Descending?","82, 76, 65, 29","","23, 39, 72, 76","39, 54, 82, 98","24, 25, 42, 80","82, 76, 65, 29",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
835,1,3,8,39,52,1,"","","Which number is Descending?","85, 41, 36, 14","","15, 95, 96, 98","85, 41, 36, 14","2, 44, 72, 80","1, 34, 37, 78",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
836,1,3,8,39,52,0,"","","Which number is Ascending?","7, 25, 59, 68","","7, 25, 59, 68","30, 25, 20, 3","76, 75, 73, 38","69, 64, 44, 36",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
837,1,3,8,39,52,1,"","","Which number is Descending?","89, 62, 25, 12","","10, 33, 57, 60","16, 25, 27, 47","11, 77, 83, 89","89, 62, 25, 12",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
838,1,3,8,39,52,0,"","","Which number is Ascending?","31, 33, 44, 73","","70, 55, 50, 4","75, 66, 65, 13","57, 52, 47, 33","31, 33, 44, 73",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
839,1,3,8,39,52,0,"","","Which number is Ascending?","35, 42, 61, 64","","67, 55, 14, 1","35, 42, 61, 64","99, 29, 10, 2","41, 30, 18, 1",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
840,1,3,8,39,52,1,"","","Which number is Descending?","96, 84, 47, 18","","41, 60, 73, 96","48, 49, 76, 91","7, 13, 34, 46","96, 84, 47, 18",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
841,1,3,8,39,52,1,"","","Which number is Descending?","84, 75, 36, 26","","44, 61, 74, 91","44, 45, 50, 76","11, 50, 81, 87","84, 75, 36, 26",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
842,1,3,8,39,52,1,"","","Which number is Descending?","41, 40, 20, 1","","8, 55, 75, 91","41, 40, 20, 1","39, 47, 55, 59","13, 48, 64, 79",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
843,1,3,8,39,52,0,"","","Which number is Ascending?","25, 41, 66, 74","","92, 70, 38, 31","25, 41, 66, 74","91, 22, 14, 9","96, 67, 53, 44",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
844,1,3,8,39,52,0,"","","Which number is Ascending?","23, 42, 47, 85","","41, 40, 29, 1","93, 72, 70, 9","23, 42, 47, 85","97, 77, 67, 40",0,"2023-09-04 14:55:45","2023-09-04 14:55:45",""
845,1,3,8,39,52,1,"","","Which number is Descending?","91, 83, 81, 25","","3, 4, 44, 51","91, 83, 81, 25","29, 46, 58, 64","34, 46, 66, 82",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
846,1,3,8,39,52,0,"","","Which number is Ascending?","23, 35, 37, 86","","77, 70, 60, 34","23, 35, 37, 86","28, 18, 14, 7","62, 39, 11, 9",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
847,1,3,8,39,52,1,"","","Which number is Descending?","77, 53, 39, 27","","6, 68, 90, 95","30, 46, 69, 84","19, 20, 52, 63","77, 53, 39, 27",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
848,1,3,8,39,52,0,"","","Which number is Ascending?","27, 41, 83, 85","","97, 34, 33, 26","27, 41, 83, 85","74, 69, 55, 15","76, 10, 6, 5",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
849,1,3,8,39,52,1,"","","Which number is Descending?","86, 63, 57, 46","","86, 63, 57, 46","12, 22, 36, 65","5, 8, 32, 65","61, 67, 71, 81",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
850,1,3,8,39,52,0,"","","Which number is Ascending?","39, 53, 58, 59","","66, 32, 16, 15","85, 27, 24, 6","39, 53, 58, 59","78, 66, 31, 20",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
851,1,3,8,39,52,1,"","","Which number is Descending?","89, 72, 23, 7","","1, 13, 37, 54","3, 25, 27, 43","89, 72, 23, 7","6, 24, 53, 55",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
852,1,3,8,39,52,0,"","","Which number is Ascending?","38, 64, 69, 99","","67, 57, 27, 8","38, 64, 69, 99","92, 79, 67, 33","97, 96, 92, 75",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
853,1,3,8,39,52,0,"","","Which number is Ascending?","26, 27, 37, 56","","26, 27, 37, 56","73, 63, 8, 0","79, 22, 13, 11","92, 57, 31, 25",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
854,1,3,8,39,52,1,"","","Which number is Descending?","96, 89, 76, 37","","16, 52, 58, 98","96, 89, 76, 37","9, 10, 90, 94","13, 39, 50, 70",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
855,1,3,8,39,52,0,"","","Which number is Ascending?","55, 83, 91, 95","","55, 83, 91, 95","93, 71, 68, 36","73, 68, 18, 3","63, 49, 46, 34",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
856,1,3,8,39,52,1,"","","Which number is Descending?","83, 78, 11, 9","","21, 32, 51, 61","7, 75, 77, 95","15, 36, 54, 66","83, 78, 11, 9",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
857,1,3,8,39,52,1,"","","Which number is Descending?","73, 15, 9, 4","","7, 16, 46, 86","73, 15, 9, 4","9, 41, 76, 89","18, 38, 64, 89",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
858,1,3,8,39,52,1,"","","Which number is Descending?","53, 52, 10, 3","","34, 43, 65, 91","22, 33, 65, 70","53, 52, 10, 3","30, 42, 55, 62",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
859,1,3,8,39,52,1,"","","Which number is Descending?","82, 79, 69, 2","","82, 79, 69, 2","23, 28, 55, 88","6, 38, 84, 89","21, 50, 85, 96",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
860,1,3,8,39,52,0,"","","Which number is Ascending?","56, 66, 69, 71","","56, 66, 69, 71","54, 42, 37, 35","51, 40, 12, 2","77, 74, 59, 43",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
861,1,3,8,39,52,0,"","","Which number is Ascending?","5, 38, 68, 95","","38, 31, 18, 7","57, 30, 20, 3","5, 38, 68, 95","91, 86, 64, 36",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
862,1,3,8,39,52,1,"","","Which number is Descending?","60, 49, 44, 6","","6, 32, 78, 87","9, 51, 61, 78","60, 49, 44, 6","9, 16, 20, 34",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
863,1,3,8,39,52,0,"","","Which number is Ascending?","13, 18, 25, 27","","82, 62, 47, 9","61, 37, 25, 11","62, 43, 34, 2","13, 18, 25, 27",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
864,1,3,8,39,52,0,"","","Which number is Ascending?","13, 68, 73, 83","","99, 89, 47, 25","13, 68, 73, 83","32, 27, 26, 21","95, 60, 29, 2",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
865,1,3,8,39,52,0,"","","Which number is Ascending?","14, 19, 36, 85","","57, 43, 37, 7","14, 19, 36, 85","86, 72, 65, 42","89, 81, 71, 26",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
866,1,3,8,39,52,1,"","","Which number is Descending?","83, 73, 37, 6","","83, 73, 37, 6","28, 64, 65, 94","26, 38, 76, 98","11, 21, 83, 90",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
867,1,3,8,39,52,1,"","","Which number is Descending?","84, 78, 45, 30","","84, 78, 45, 30","12, 47, 62, 76","15, 29, 76, 89","20, 46, 48, 59",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
868,1,3,8,39,52,0,"","","Which number is Ascending?","10, 50, 70, 74","","10, 50, 70, 74","71, 24, 18, 11","88, 64, 24, 17","95, 62, 41, 21",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
869,1,3,8,39,52,1,"","","Which number is Descending?","78, 72, 58, 28","","78, 72, 58, 28","4, 18, 61, 77","8, 34, 37, 53","18, 21, 66, 68",0,"2023-09-04 14:55:46","2023-09-04 14:55:46",""
870,1,3,8,39,52,0,"","","Which number is Ascending?","24, 37, 65, 76","","88, 77, 14, 8","72, 50, 10, 1","72, 65, 18, 4","24, 37, 65, 76",0,"2023-09-04 14:55:47","2023-09-04 14:55:47",""
871,1,3,8,39,52,1,"","","Which number is Descending?","72, 49, 46, 15","","1, 5, 48, 60","72, 49, 46, 15","42, 57, 65, 95","18, 32, 42, 82",0,"2023-09-04 14:55:47","2023-09-04 14:55:47",""
872,1,3,8,39,52,0,"","","Which number is Ascending?","12, 15, 59, 94","","30, 24, 11, 7","63, 52, 32, 7","94, 54, 53, 51","12, 15, 59, 94",0,"2023-09-04 14:55:47","2023-09-04 14:55:47",""
873,1,3,8,39,52,0,"","","Which number is Ascending?","12, 30, 49, 85","","99, 63, 46, 44","86, 72, 47, 2","88, 86, 79, 39","12, 30, 49, 85",0,"2023-09-04 14:55:47","2023-09-04 14:55:47",""
874,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","2","7","3","5",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":63,""num_2"":22,""pqr"":3}"
875,1,3,8,104,106,0,"","","Figure out the missing value of P.","3","","8","6","3","5",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":33,""num_2"":40,""pqr"":3}"
876,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","3","4","7","8",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":75,""num_2"":81,""pqr"":7}"
877,1,3,8,104,106,0,"","","Figure out the missing value of P.","2","","8","2","6","4",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":82,""num_2"":32,""pqr"":2}"
878,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","5","9","1","6",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":16,""num_2"":27,""pqr"":1}"
879,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","1","5","4","6",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":31,""num_2"":26,""pqr"":1}"
880,1,3,8,104,106,0,"","","Figure out the missing value of P.","5","","8","5","4","9",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":95,""num_2"":53,""pqr"":5}"
881,1,3,8,104,106,0,"","","Figure out the missing value of P.","8","","8","2","3","4",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":58,""num_2"":78,""pqr"":8}"
882,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","3","8","1","7",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":72,""num_2"":25,""pqr"":7}"
883,1,3,8,104,106,0,"","","Figure out the missing value of P.","5","","2","3","9","5",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":35,""num_2"":13,""pqr"":5}"
884,1,3,8,104,106,0,"","","Figure out the missing value of P.","2","","4","7","2","1",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":25,""num_2"":85,""pqr"":2}"
885,1,3,8,104,106,0,"","","Figure out the missing value of P.","4","","5","4","8","1",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":42,""num_2"":15,""pqr"":4}"
886,1,3,8,104,106,0,"","","Figure out the missing value of P.","4","","4","3","5","8",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":40,""num_2"":12,""pqr"":4}"
887,1,3,8,104,106,0,"","","Figure out the missing value of P.","9","","2","1","9","6",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":98,""num_2"":20,""pqr"":9}"
888,1,3,8,104,106,0,"","","Figure out the missing value of P.","7","","7","5","8","2",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":97,""num_2"":65,""pqr"":7}"
889,1,3,8,104,106,0,"","","Figure out the missing value of P.","6","","6","3","2","1",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":68,""num_2"":73,""pqr"":6}"
890,1,3,8,104,106,0,"","","Figure out the missing value of P.","1","","8","3","1","2",0,"2023-09-04 14:55:47","2023-09-04 14:55:47","{""type"":""addition"",""num_1"":19,""num_2"":91,""pqr"":1}"
